"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","GainTotal []"
10,7,34,0.6,130,0.161518672552058
10,7,34,0.6,132,0.155445402429486
10,7,34,0.6,134,0.194449717250419
10,7,34,0.6,136,0.218521340554297
10,7,34,0.6,138,0.195554338438837
10,7,34,0.6,140,0.178354481569656
10,7,34,0.6,142,0.204306152247991
10,7,34,0.6,144,0.245310073880325
10,7,34,0.6,146,0.24874030345794
10,7,34,0.6,148,0.225329944009937
10,7,34,0.6,150,0.231671031443423
10,7,34,0.6,152,0.262628307608416
10,7,34,0.6,154,0.279480561141834
10,7,34,0.6,156,0.276484457313319
10,7,34,0.6,158,0.292901919109112
10,7,34,0.6,160,0.349977070824083
10,7,34,0.6,162,0.401670535642815
10,7,34,0.6,164,0.399246486726727
10,7,34,0.6,166,0.398307096956475
10,7,34,0.6,168,0.455090373644231
10,7,34,0.6,170,0.558999066638106
10,7,34,0.6,172,0.628652321648308
10,7,34,0.6,174,0.559744514739186
10,7,34,0.6,176,0.501882851966715
10,7,34,0.6,178,0.395761068601435
10,7,34,0.6,180,0.230763556206448
10,10,34,0.6,0,0.900753361261109
10,10,34,0.6,2,1.00996301165067
10,10,34,0.6,4,0.55629029117963
10,10,34,0.6,6,0.542321828894567
10,10,34,0.6,8,0.623557611313002
10,10,34,0.6,10,0.580545955860407
10,10,34,0.6,12,0.487479587798406
10,10,34,0.6,14,0.492242887117214
10,10,34,0.6,16,0.42490067947481
10,10,34,0.6,18,0.364428426715656
10,10,34,0.6,20,0.317449595950432
10,10,34,0.6,22,0.285260456568517
10,10,34,0.6,24,0.287174609275489
10,10,34,0.6,26,0.265580467398687
10,10,34,0.6,28,0.249521413697369
10,10,34,0.6,30,0.240907039270377
10,10,34,0.6,32,0.179558781098463
10,10,34,0.6,34,0.135641716784467
10,10,34,0.6,36,0.141550071553256
10,10,34,0.6,38,0.121831610272672
10,10,34,0.6,40,0.132652341981872
10,10,34,0.6,42,0.128821359156672
10,10,34,0.6,44,0.0914875255693674
10,10,34,0.6,46,0.126409065820394
10,10,34,0.6,48,0.147080650672783
10,10,34,0.6,50,0.0793943286189332
10,10,34,0.6,52,0.12049024417942
10,10,34,0.6,54,0.139592685806201
10,10,34,0.6,56,0.0974214155202146
10,10,34,0.6,58,0.152165445422994
10,10,34,0.6,60,0.158406784666373
10,10,34,0.6,62,0.133818601236268
10,10,34,0.6,64,0.192488134548662
10,10,34,0.6,66,0.166449887999412
10,10,34,0.6,68,0.12446773626989
10,10,34,0.6,70,0.157641234475409
10,10,34,0.6,72,0.102862395241145
10,10,34,0.6,74,0.239298390770768
10,10,34,0.6,76,0.510192941599783
10,10,34,0.6,78,0.344498538481332
10,10,34,0.6,80,0.396530721955235
10,10,34,0.6,82,1.0568441724631
10,10,34,0.6,84,1.31548716298077
10,10,34,0.6,86,2.9303299385589
10,10,34,0.6,88,7.91242779769402
10,10,34,0.6,90,11.1702630666834
10,10,34,0.6,92,7.9124277976941
10,10,34,0.6,94,2.93032993855885
10,10,34,0.6,96,1.31548716298079
10,10,34,0.6,98,1.05684417246309
10,10,34,0.6,100,0.396530721955221
10,10,34,0.6,102,0.344498538481333
10,10,34,0.6,104,0.510192941599772
10,10,34,0.6,106,0.239298390770767
10,10,34,0.6,108,0.102862395241155
10,10,34,0.6,110,0.157641234475415
10,10,34,0.6,112,0.124467736269888
10,10,34,0.6,114,0.166449887999411
10,10,34,0.6,116,0.192488134548656
10,10,34,0.6,118,0.133818601236265
10,10,34,0.6,120,0.158406784666371
10,10,34,0.6,122,0.152165445422992
10,10,34,0.6,124,0.097421415520216
10,10,34,0.6,126,0.139592685806199
10,10,34,0.6,128,0.120490244179417
10,10,34,0.6,130,0.0793943286189322
10,10,34,0.6,132,0.147080650672787
10,10,34,0.6,134,0.126409065820393
10,10,34,0.6,136,0.0914875255693684
10,10,34,0.6,138,0.128821359156669
10,10,34,0.6,140,0.132652341981869
10,10,34,0.6,142,0.121831610272671
10,10,34,0.6,144,0.141550071553254
10,10,34,0.6,146,0.135641716784468
10,10,34,0.6,148,0.179558781098463
10,10,34,0.6,150,0.240907039270377
10,10,34,0.6,152,0.249521413697371
10,10,34,0.6,154,0.265580467398687
10,10,34,0.6,156,0.287174609275485
10,10,34,0.6,158,0.285260456568516
10,10,34,0.6,160,0.317449595950432
10,10,34,0.6,162,0.364428426715653
10,10,34,0.6,164,0.424900679474808
10,10,34,0.6,166,0.49224288711721
10,10,34,0.6,168,0.487479587798402
10,10,34,0.6,170,0.580545955860404
10,10,34,0.6,172,0.623557611312998
10,10,34,0.6,174,0.542321828894565
10,10,34,0.6,176,0.556290291179626
10,10,34,0.6,178,1.00996301165067
10,10,34,0.6,180,0.900753361261108
10,5,36,0.6,0,0.39641018303153
10,5,36,0.6,2,0.526720289040527
10,5,36,0.6,4,0.599145174547442
10,5,36,0.6,6,0.561529467020606
10,5,36,0.6,8,0.495007761088221
10,5,36,0.6,10,0.472662730049725
10,5,36,0.6,12,0.467787702306954
10,5,36,0.6,14,0.442703054898637
10,5,36,0.6,16,0.410705809281948
10,5,36,0.6,18,0.385960604361219
10,5,36,0.6,20,0.36457423866784
10,5,36,0.6,22,0.347370704166192
10,5,36,0.6,24,0.332812211741302
10,5,36,0.6,26,0.313752908631287
10,5,36,0.6,28,0.294505825183855
10,5,36,0.6,30,0.285062034826776
10,5,36,0.6,32,0.284802492662027
10,5,36,0.6,34,0.2880976711314
10,5,36,0.6,36,0.290918073349991
10,5,36,0.6,38,0.285794432482821
10,5,36,0.6,40,0.265320075225151
10,5,36,0.6,42,0.235421764179992
10,5,36,0.6,44,0.21689707454706
10,5,36,0.6,46,0.224499531091229
10,5,36,0.6,48,0.245391003934105
10,5,36,0.6,50,0.250460218083912
10,5,36,0.6,52,0.229484472650259
10,5,36,0.6,54,0.205394741144441
10,5,36,0.6,56,0.210703292949094
10,5,36,0.6,58,0.252404804236376
10,5,36,0.6,60,0.300536561367931
10,5,36,0.6,62,0.314994208781505
10,5,36,0.6,64,0.289670006130608
10,5,36,0.6,66,0.267707988504711
10,5,36,0.6,68,0.301801969823807
10,5,36,0.6,70,0.390791871221795
10,5,36,0.6,72,0.460756948763339
10,5,36,0.6,74,0.432616750493577
10,5,36,0.6,76,0.343149169340535
10,5,36,0.6,78,0.420843086156838
10,5,36,0.6,80,1.02240748967061
10,5,36,0.6,82,2.42362169312101
10,5,36,0.6,84,4.57634339217379
10,5,36,0.6,86,7.00278524944578
10,5,36,0.6,88,8.93836081468872
10,5,36,0.6,90,9.67865785869538
10,5,36,0.6,92,8.93836081468872
10,5,36,0.6,94,7.00278524944578
10,5,36,0.6,96,4.5763433921738
10,5,36,0.6,98,2.42362169312103
10,5,36,0.6,100,1.02240748967061
10,5,36,0.6,102,0.420843086156839
10,5,36,0.6,104,0.343149169340535
10,5,36,0.6,106,0.432616750493578
10,5,36,0.6,108,0.46075694876334
10,5,36,0.6,110,0.390791871221801
10,5,36,0.6,112,0.301801969823807
10,5,36,0.6,114,0.267707988504711
10,5,36,0.6,116,0.289670006130607
10,5,36,0.6,118,0.31499420878151
10,5,36,0.6,120,0.300536561367938
10,5,36,0.6,122,0.252404804236378
10,5,36,0.6,124,0.210703292949093
10,5,36,0.6,126,0.205394741144441
10,5,36,0.6,128,0.229484472650264
10,5,36,0.6,130,0.250460218083912
10,5,36,0.6,132,0.245391003934105
10,5,36,0.6,134,0.22449953109123
10,5,36,0.6,136,0.216897074547059
10,5,36,0.6,138,0.235421764179993
10,5,36,0.6,140,0.265320075225152
10,5,36,0.6,142,0.285794432482823
10,5,36,0.6,144,0.290918073349991
10,5,36,0.6,146,0.2880976711314
10,5,36,0.6,148,0.284802492662027
10,5,36,0.6,150,0.285062034826776
10,5,36,0.6,152,0.294505825183853
10,5,36,0.6,154,0.313752908631288
10,5,36,0.6,156,0.332812211741302
10,5,36,0.6,158,0.347370704166192
10,5,36,0.6,160,0.364574238667839
10,5,36,0.6,162,0.38596060436122
10,5,36,0.6,164,0.410705809281947
10,5,36,0.6,166,0.442703054898639
10,5,36,0.6,168,0.467787702306954
10,5,36,0.6,170,0.472662730049724
10,5,36,0.6,172,0.495007761088222
10,5,36,0.6,174,0.561529467020605
10,5,36,0.6,176,0.599145174547444
10,5,36,0.6,178,0.526720289040529
10,5,36,0.6,180,0.39641018303153
10,7,36,0.6,0,0.230763556206449
10,7,36,0.6,2,0.402718496067967
10,7,36,0.6,4,0.524508672712419
10,7,36,0.6,6,0.571850498635609
10,7,36,0.6,8,0.611289415626177
10,7,36,0.6,10,0.542319501799294
10,7,36,0.6,12,0.463563156165306
10,7,36,0.6,14,0.419696792920921
10,7,36,0.6,16,0.405491754936219
10,7,36,0.6,18,0.396378276250154
10,7,36,0.6,20,0.352557953415318
10,7,36,0.6,22,0.301277342655377
10,7,36,0.6,24,0.2806606624386
10,7,36,0.6,26,0.283627482038578
10,7,36,0.6,28,0.276019947241829
10,7,36,0.6,30,0.243873357475201
10,7,36,0.6,32,0.223668586022146
10,7,36,0.6,34,0.244077318248056
10,7,36,0.6,36,0.249194103145984
10,7,36,0.6,38,0.21060813859724
10,7,36,0.6,40,0.178131327905699
10,7,36,0.6,42,0.184094916320848
10,7,36,0.6,44,0.209061420125423
10,7,36,0.6,46,0.196136137030364
10,7,36,0.6,48,0.148405874005851
10,7,36,0.6,50,0.140804133886187
10,7,36,0.6,52,0.179217559024229
10,7,36,0.6,54,0.192580487333591
10,7,36,0.6,56,0.166379424884899
10,7,36,0.6,58,0.175522363166424
10,7,36,0.6,60,0.235033982218644
10,7,36,0.6,62,0.248267839172518
10,7,36,0.6,64,0.196348757095297
10,7,36,0.6,66,0.190066312368725
10,7,36,0.6,68,0.265347029951109
10,7,36,0.6,70,0.302229603217192
10,7,36,0.6,72,0.246196783155965
10,7,36,0.6,74,0.285283433089703
10,7,36,0.6,76,0.565233685989634
10,7,36,0.6,78,0.799361371777351
10,7,36,0.6,80,0.651409506991122
10,7,36,0.6,82,0.680009948919008
10,7,36,0.6,84,2.29480097397165
10,7,36,0.6,86,6.10221980836051
10,7,36,0.6,88,10.4551175588081
10,7,36,0.6,90,12.4024695815714
10,7,36,0.6,92,10.455117558808
10,7,36,0.6,94,6.1022198083605
10,7,36,0.6,96,2.29480097397164
10,7,36,0.6,98,0.680009948919016
10,7,36,0.6,100,0.651409506991131
10,7,36,0.6,102,0.799361371777331
10,7,36,0.6,104,0.565233685989617
10,7,36,0.6,106,0.285283433089699
10,7,36,0.6,108,0.246196783155967
10,7,36,0.6,110,0.302229603217189
10,7,36,0.6,112,0.265347029951111
10,7,36,0.6,114,0.190066312368725
10,7,36,0.6,116,0.196348757095297
10,7,36,0.6,118,0.248267839172518
10,7,36,0.6,120,0.235033982218644
10,7,36,0.6,122,0.175522363166423
10,7,36,0.6,124,0.166379424884899
10,7,36,0.6,126,0.19258048733359
10,7,36,0.6,128,0.179217559024228
10,7,36,0.6,130,0.140804133886186
10,7,36,0.6,132,0.148405874005849
10,7,36,0.6,134,0.196136137030363
10,7,36,0.6,136,0.209061420125421
10,7,36,0.6,138,0.184094916320849
10,7,36,0.6,140,0.1781313279057
10,7,36,0.6,142,0.21060813859724
10,7,36,0.6,144,0.249194103145983
10,7,36,0.6,146,0.244077318248056
10,7,36,0.6,148,0.223668586022145
10,7,36,0.6,150,0.243873357475198
10,7,36,0.6,152,0.276019947241829
10,7,36,0.6,154,0.283627482038578
10,7,36,0.6,156,0.2806606624386
10,7,36,0.6,158,0.301277342655374
10,7,36,0.6,160,0.35255795341532
10,7,36,0.6,162,0.396378276250156
10,7,36,0.6,164,0.405491754936219
10,7,36,0.6,166,0.419696792920919
10,7,36,0.6,168,0.463563156165305
10,7,36,0.6,170,0.542319501799293
10,7,36,0.6,172,0.611289415626173
10,7,36,0.6,174,0.571850498635606
10,7,36,0.6,176,0.524508672712418
10,7,36,0.6,178,0.402718496067967
10,7,36,0.6,180,0.230763556206448
10,10,36,0.6,0,0.900753361261109
10,10,36,0.6,2,1.02639976463833
10,10,36,0.6,4,0.531307896544314
10,10,36,0.6,6,0.520244697717758
10,10,36,0.6,8,0.652251652638427
10,10,36,0.6,10,0.588284928845326
10,10,36,0.6,12,0.46985203149585
10,10,36,0.6,14,0.510287457842862
10,10,36,0.6,16,0.436503673227301
10,10,36,0.6,18,0.353085921907988
10,10,36,0.6,20,0.322905648417738
10,10,36,0.6,22,0.293408804478632
10,10,36,0.6,24,0.300250001436283
10,10,36,0.6,26,0.276163582284225
10,10,36,0.6,28,0.249511993648011
10,10,36,0.6,30,0.248774176326057
10,10,36,0.6,32,0.18592824951648
10,10,36,0.6,34,0.140845240751658
10,10,36,0.6,36,0.149887340072817
10,10,36,0.6,38,0.126229529367561
10,10,36,0.6,40,0.13340201060735
10,10,36,0.6,42,0.133418679134854
10,10,36,0.6,44,0.0890049980654363
10,10,36,0.6,46,0.124868109579223
10,10,36,0.6,48,0.143078355321989
10,10,36,0.6,50,0.0640730132716293
10,10,36,0.6,52,0.0986375768783215
10,10,36,0.6,54,0.118940230016188
10,10,36,0.6,56,0.0924662121273318
10,10,36,0.6,58,0.151801212367141
10,10,36,0.6,60,0.143171469151989
10,10,36,0.6,62,0.120073236679292
10,10,36,0.6,64,0.183118612994307
10,10,36,0.6,66,0.145451607007012
10,10,36,0.6,68,0.113414094117265
10,10,36,0.6,70,0.18156558517108
10,10,36,0.6,72,0.11943245554036
10,10,36,0.6,74,0.216314213636174
10,10,36,0.6,76,0.511305890864517
10,10,36,0.6,78,0.341070220808217
10,10,36,0.6,80,0.431479065688759
10,10,36,0.6,82,1.15180327954222
10,10,36,0.6,84,1.34982502463832
10,10,36,0.6,86,3.05603066941762
10,10,36,0.6,88,8.39833330555459
10,10,36,0.6,90,11.8705538277012
10,10,36,0.6,92,8.39833330555462
10,10,36,0.6,94,3.05603066941762
10,10,36,0.6,96,1.34982502463835
10,10,36,0.6,98,1.15180327954222
10,10,36,0.6,100,0.431479065688756
10,10,36,0.6,102,0.341070220808238
10,10,36,0.6,104,0.511305890864529
10,10,36,0.6,106,0.216314213636183
10,10,36,0.6,108,0.119432455540364
10,10,36,0.6,110,0.181565585171087
10,10,36,0.6,112,0.113414094117259
10,10,36,0.6,114,0.145451607007006
10,10,36,0.6,116,0.183118612994303
10,10,36,0.6,118,0.120073236679289
10,10,36,0.6,120,0.143171469151988
10,10,36,0.6,122,0.151801212367142
10,10,36,0.6,124,0.0924662121273368
10,10,36,0.6,126,0.118940230016188
10,10,36,0.6,128,0.0986375768783186
10,10,36,0.6,130,0.0640730132716303
10,10,36,0.6,132,0.143078355321995
10,10,36,0.6,134,0.124868109579223
10,10,36,0.6,136,0.0890049980654373
10,10,36,0.6,138,0.133418679134854
10,10,36,0.6,140,0.133402010607352
10,10,36,0.6,142,0.126229529367562
10,10,36,0.6,144,0.149887340072817
10,10,36,0.6,146,0.14084524075166
10,10,36,0.6,148,0.18592824951648
10,10,36,0.6,150,0.248774176326058
10,10,36,0.6,152,0.249511993648012
10,10,36,0.6,154,0.276163582284226
10,10,36,0.6,156,0.300250001436288
10,10,36,0.6,158,0.293408804478633
10,10,36,0.6,160,0.322905648417743
10,10,36,0.6,162,0.353085921907985
10,10,36,0.6,164,0.436503673227299
10,10,36,0.6,166,0.51028745784286
10,10,36,0.6,168,0.469852031495848
10,10,36,0.6,170,0.588284928845324
10,10,36,0.6,172,0.652251652638425
10,10,36,0.6,174,0.520244697717758
10,10,36,0.6,176,0.531307896544311
10,10,36,0.6,178,1.02639976463832
10,10,36,0.6,180,0.900753361261108
10,5,38,0.6,0,0.39641018303153
10,5,38,0.6,2,0.534623388187977
10,5,38,0.6,4,0.616425796543027
10,5,38,0.6,6,0.581388601422177
10,5,38,0.6,8,0.504186456019095
10,5,38,0.6,10,0.46564284795249
10,5,38,0.6,12,0.455664103632638
10,5,38,0.6,14,0.439920339123616
10,5,38,0.6,16,0.419023712959058
10,5,38,0.6,18,0.3966081069737
10,5,38,0.6,20,0.369316460874676
10,5,38,0.6,22,0.345695092048766
10,5,38,0.6,24,0.33173439401906
10,5,38,0.6,26,0.31914388624087
10,5,38,0.6,28,0.3025007749146
10,5,38,0.6,30,0.285947203532397
10,5,38,0.6,32,0.275467621378451
10,5,38,0.6,34,0.276918677002712
10,5,38,0.6,36,0.288978835317469
10,5,38,0.6,38,0.295184829536566
10,5,38,0.6,40,0.277863499192532
10,5,38,0.6,42,0.24150063738713
10,5,38,0.6,44,0.21359952045227
10,5,38,0.6,46,0.217029604930438
10,5,38,0.6,48,0.241945852680796
10,5,38,0.6,50,0.253887084593446
10,5,38,0.6,52,0.234215736373674
10,5,38,0.6,54,0.204569559113949
10,5,38,0.6,56,0.205850343236116
10,5,38,0.6,58,0.254293973667889
10,5,38,0.6,60,0.318559651671069
10,5,38,0.6,62,0.344552967915072
10,5,38,0.6,64,0.312455568223516
10,5,38,0.6,66,0.268824564397586
10,5,38,0.6,68,0.286843665521465
10,5,38,0.6,70,0.381300492954849
10,5,38,0.6,72,0.469504821707349
10,5,38,0.6,74,0.445927516287069
10,5,38,0.6,76,0.334623158346834
10,5,38,0.6,78,0.390680159915521
10,5,38,0.6,80,1.02946583328842
10,5,38,0.6,82,2.57865089187257
10,5,38,0.6,84,4.99221710441127
10,5,38,0.6,86,7.7285225578494
10,5,38,0.6,88,9.91661728024979
10,5,38,0.6,90,10.7542380780834
10,5,38,0.6,92,9.91661728024979
10,5,38,0.6,94,7.7285225578494
10,5,38,0.6,96,4.99221710441131
10,5,38,0.6,98,2.5786508918726
10,5,38,0.6,100,1.02946583328843
10,5,38,0.6,102,0.390680159915524
10,5,38,0.6,104,0.334623158346835
10,5,38,0.6,106,0.445927516287067
10,5,38,0.6,108,0.469504821707351
10,5,38,0.6,110,0.381300492954855
10,5,38,0.6,112,0.286843665521465
10,5,38,0.6,114,0.268824564397585
10,5,38,0.6,116,0.312455568223522
10,5,38,0.6,118,0.344552967915076
10,5,38,0.6,120,0.318559651671081
10,5,38,0.6,122,0.254293973667894
10,5,38,0.6,124,0.205850343236116
10,5,38,0.6,126,0.204569559113948
10,5,38,0.6,128,0.234215736373675
10,5,38,0.6,130,0.253887084593445
10,5,38,0.6,132,0.241945852680797
10,5,38,0.6,134,0.217029604930439
10,5,38,0.6,136,0.213599520452271
10,5,38,0.6,138,0.24150063738713
10,5,38,0.6,140,0.277863499192532
10,5,38,0.6,142,0.295184829536566
10,5,38,0.6,144,0.28897883531747
10,5,38,0.6,146,0.276918677002712
10,5,38,0.6,148,0.275467621378452
10,5,38,0.6,150,0.285947203532397
10,5,38,0.6,152,0.302500774914597
10,5,38,0.6,154,0.319143886240872
10,5,38,0.6,156,0.331734394019061
10,5,38,0.6,158,0.345695092048766
10,5,38,0.6,160,0.369316460874675
10,5,38,0.6,162,0.3966081069737
10,5,38,0.6,164,0.419023712959057
10,5,38,0.6,166,0.439920339123618
10,5,38,0.6,168,0.455664103632639
10,5,38,0.6,170,0.46564284795249
10,5,38,0.6,172,0.504186456019098
10,5,38,0.6,174,0.581388601422177
10,5,38,0.6,176,0.616425796543028
10,5,38,0.6,178,0.534623388187978
10,5,38,0.6,180,0.39641018303153
10,7,38,0.6,0,0.230763556206449
10,7,38,0.6,2,0.410063079253429
10,7,38,0.6,4,0.548302104565764
10,7,38,0.6,6,0.584670138191646
10,7,38,0.6,8,0.592799418104062
10,7,38,0.6,10,0.523543895657684
10,7,38,0.6,12,0.471806324959044
10,7,38,0.6,14,0.442601730340003
10,7,38,0.6,16,0.412821377145238
10,7,38,0.6,18,0.390322406960124
10,7,38,0.6,20,0.355114270860165
10,7,38,0.6,22,0.310528586057077
10,7,38,0.6,24,0.284598108492685
10,7,38,0.6,26,0.286648861774499
10,7,38,0.6,28,0.288348538595987
10,7,38,0.6,30,0.256896968699051
10,7,38,0.6,32,0.223355889475882
10,7,38,0.6,34,0.237819651299509
10,7,38,0.6,36,0.252350981686667
10,7,38,0.6,38,0.216428536565516
10,7,38,0.6,40,0.173767740263163
10,7,38,0.6,42,0.168240784390051
10,7,38,0.6,44,0.193278490043059
10,7,38,0.6,46,0.194621127127584
10,7,38,0.6,48,0.151051940977973
10,7,38,0.6,50,0.137071072750416
10,7,38,0.6,52,0.178357838055048
10,7,38,0.6,54,0.193706901332341
10,7,38,0.6,56,0.160214140667397
10,7,38,0.6,58,0.170681229036415
10,7,38,0.6,60,0.254926068739792
10,7,38,0.6,62,0.287704356296435
10,7,38,0.6,64,0.215078697670798
10,7,38,0.6,66,0.181903287920407
10,7,38,0.6,68,0.270583852822237
10,7,38,0.6,70,0.333289648463332
10,7,38,0.6,72,0.267360722735502
10,7,38,0.6,74,0.277316546246627
10,7,38,0.6,76,0.561861827557132
10,7,38,0.6,78,0.825738935011497
10,7,38,0.6,80,0.654759613351937
10,7,38,0.6,82,0.59992136224048
10,7,38,0.6,84,2.2195875029116
10,7,38,0.6,86,6.26064485812294
10,7,38,0.6,88,10.9698019939702
10,7,38,0.6,90,13.0919042125853
10,7,38,0.6,92,10.9698019939702
10,7,38,0.6,94,6.26064485812295
10,7,38,0.6,96,2.2195875029116
10,7,38,0.6,98,0.59992136224049
10,7,38,0.6,100,0.654759613351937
10,7,38,0.6,102,0.825738935011495
10,7,38,0.6,104,0.561861827557114
10,7,38,0.6,106,0.27731654624663
10,7,38,0.6,108,0.267360722735501
10,7,38,0.6,110,0.333289648463325
10,7,38,0.6,112,0.270583852822239
10,7,38,0.6,114,0.18190328792041
10,7,38,0.6,116,0.215078697670796
10,7,38,0.6,118,0.28770435629643
10,7,38,0.6,120,0.254926068739793
10,7,38,0.6,122,0.170681229036414
10,7,38,0.6,124,0.160214140667398
10,7,38,0.6,126,0.193706901332337
10,7,38,0.6,128,0.178357838055046
10,7,38,0.6,130,0.137071072750417
10,7,38,0.6,132,0.151051940977972
10,7,38,0.6,134,0.194621127127581
10,7,38,0.6,136,0.193278490043055
10,7,38,0.6,138,0.168240784390051
10,7,38,0.6,140,0.173767740263167
10,7,38,0.6,142,0.216428536565519
10,7,38,0.6,144,0.252350981686669
10,7,38,0.6,146,0.237819651299505
10,7,38,0.6,148,0.223355889475882
10,7,38,0.6,150,0.256896968699046
10,7,38,0.6,152,0.288348538595985
10,7,38,0.6,154,0.286648861774501
10,7,38,0.6,156,0.284598108492688
10,7,38,0.6,158,0.310528586057075
10,7,38,0.6,160,0.355114270860162
10,7,38,0.6,162,0.390322406960123
10,7,38,0.6,164,0.412821377145241
10,7,38,0.6,166,0.442601730340001
10,7,38,0.6,168,0.471806324959044
10,7,38,0.6,170,0.523543895657684
10,7,38,0.6,172,0.592799418104061
10,7,38,0.6,174,0.584670138191646
10,7,38,0.6,176,0.548302104565763
10,7,38,0.6,178,0.41006307925343
10,7,38,0.6,180,0.230763556206448
10,10,38,0.6,0,0.900753361261109
10,10,38,0.6,2,1.04262329584286
10,10,38,0.6,4,0.506289891899353
10,10,38,0.6,6,0.497769769943259
10,10,38,0.6,8,0.679315989405847
10,10,38,0.6,10,0.593717491010236
10,10,38,0.6,12,0.452577127496934
10,10,38,0.6,14,0.528417388952578
10,10,38,0.6,16,0.449986199771925
10,10,38,0.6,18,0.343334064896252
10,10,38,0.6,20,0.325287760916061
10,10,38,0.6,22,0.300238975011538
10,10,38,0.6,24,0.311056791906517
10,10,38,0.6,26,0.284115786907956
10,10,38,0.6,28,0.245502140519438
10,10,38,0.6,30,0.255052803888564
10,10,38,0.6,32,0.197357084074062
10,10,38,0.6,34,0.146872844520047
10,10,38,0.6,36,0.157143244804487
10,10,38,0.6,38,0.133355467631626
10,10,38,0.6,40,0.140943658226574
10,10,38,0.6,42,0.137366071669917
10,10,38,0.6,44,0.0879141713575896
10,10,38,0.6,46,0.123421434534689
10,10,38,0.6,48,0.143527012203703
10,10,38,0.6,50,0.0602198811533342
10,10,38,0.6,52,0.0939944694832487
10,10,38,0.6,54,0.113833809300678
10,10,38,0.6,56,0.0787222490726833
10,10,38,0.6,58,0.130769885810129
10,10,38,0.6,60,0.135650492639844
10,10,38,0.6,62,0.111973665713016
10,10,38,0.6,64,0.185009624347294
10,10,38,0.6,66,0.147873955806571
10,10,38,0.6,68,0.099049442392633
10,10,38,0.6,70,0.186360214206474
