"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","DirTotal []"
10,7,-176,0.6,30,0.20771695962702
10,7,-176,0.6,32,0.241768473207699
10,7,-176,0.6,34,0.235637039158935
10,7,-176,0.6,36,0.178308056057082
10,7,-176,0.6,38,0.144764971563323
10,7,-176,0.6,40,0.1646009594596
10,7,-176,0.6,42,0.183974259271815
10,7,-176,0.6,44,0.153829736489062
10,7,-176,0.6,46,0.123045085964614
10,7,-176,0.6,48,0.133405353849231
10,7,-176,0.6,50,0.147866916396588
10,7,-176,0.6,52,0.123454573160832
10,7,-176,0.6,54,0.086580097521697
10,7,-176,0.6,56,0.0800671322460373
10,7,-176,0.6,58,0.0911580398824685
10,7,-176,0.6,60,0.0811264017726124
10,7,-176,0.6,62,0.0462416685478781
10,7,-176,0.6,64,0.0254940185415423
10,7,-176,0.6,66,0.032017185178371
10,7,-176,0.6,68,0.0381054418634922
10,7,-176,0.6,70,0.0332791544144887
10,7,-176,0.6,72,0.0325456060873387
10,7,-176,0.6,74,0.043229466836218
10,7,-176,0.6,76,0.0528618526547064
10,7,-176,0.6,78,0.0487921410069628
10,7,-176,0.6,80,0.0452728257307753
10,7,-176,0.6,82,0.0672677120748162
10,7,-176,0.6,84,0.104759595071049
10,7,-176,0.6,86,0.118883627904918
10,7,-176,0.6,88,0.100395181519561
10,7,-176,0.6,90,0.0857088650528606
10,7,-176,0.6,92,0.100395181519563
10,7,-176,0.6,94,0.118883627904919
10,7,-176,0.6,96,0.10475959507105
10,7,-176,0.6,98,0.0672677120748176
10,7,-176,0.6,100,0.0452728257307745
10,7,-176,0.6,102,0.0487921410069619
10,7,-176,0.6,104,0.0528618526547063
10,7,-176,0.6,106,0.0432294668362177
10,7,-176,0.6,108,0.0325456060873395
10,7,-176,0.6,110,0.0332791544144888
10,7,-176,0.6,112,0.0381054418634923
10,7,-176,0.6,114,0.0320171851783718
10,7,-176,0.6,116,0.0254940185415429
10,7,-176,0.6,118,0.0462416685478779
10,7,-176,0.6,120,0.0811264017726121
10,7,-176,0.6,122,0.0911580398824689
10,7,-176,0.6,124,0.0800671322460375
10,7,-176,0.6,126,0.0865800975216968
10,7,-176,0.6,128,0.123454573160831
10,7,-176,0.6,130,0.147866916396588
10,7,-176,0.6,132,0.133405353849232
10,7,-176,0.6,134,0.123045085964615
10,7,-176,0.6,136,0.153829736489064
10,7,-176,0.6,138,0.183974259271816
10,7,-176,0.6,140,0.164600959459602
10,7,-176,0.6,142,0.144764971563322
10,7,-176,0.6,144,0.178308056057082
10,7,-176,0.6,146,0.235637039158936
10,7,-176,0.6,148,0.241768473207699
10,7,-176,0.6,150,0.207716959627021
10,7,-176,0.6,152,0.210133425962489
10,7,-176,0.6,154,0.25160935796116
10,7,-176,0.6,156,0.277631772054731
10,7,-176,0.6,158,0.274701987487291
10,7,-176,0.6,160,0.282289764570376
10,7,-176,0.6,162,0.319579805774257
10,7,-176,0.6,164,0.356898953661993
10,7,-176,0.6,166,0.370963027241519
10,7,-176,0.6,168,0.411915750802186
10,7,-176,0.6,170,0.458637596947343
10,7,-176,0.6,172,0.512884376322436
10,7,-176,0.6,174,0.378675184204334
10,7,-176,0.6,176,0.382826435351354
10,7,-176,0.6,178,0.361170708813398
10,7,-176,0.6,180,0.226494862557509
10,10,-176,0.6,0,0.885613767282108
10,10,-176,0.6,2,0.656915097244402
10,10,-176,0.6,4,0.548300410213492
10,10,-176,0.6,6,0.744196148428874
10,10,-176,0.6,8,0.369383921021823
10,10,-176,0.6,10,0.35426560494634
10,10,-176,0.6,12,0.54846818816245
10,10,-176,0.6,14,0.314764705928689
10,10,-176,0.6,16,0.321340973117561
10,10,-176,0.6,18,0.369308364074373
10,10,-176,0.6,20,0.242871360039072
10,10,-176,0.6,22,0.259392069586832
10,10,-176,0.6,24,0.229363255050786
10,10,-176,0.6,26,0.21290193737695
10,10,-176,0.6,28,0.246948191170076
10,10,-176,0.6,30,0.172641187787328
10,10,-176,0.6,32,0.149088616870716
10,10,-176,0.6,34,0.187113208442054
10,10,-176,0.6,36,0.171105300124349
10,10,-176,0.6,38,0.139825339361204
10,10,-176,0.6,40,0.121998692770842
10,10,-176,0.6,42,0.130441107746591
10,10,-176,0.6,44,0.167390385434756
10,10,-176,0.6,46,0.130735941998103
10,10,-176,0.6,48,0.0791744535152537
10,10,-176,0.6,50,0.113941212811994
10,10,-176,0.6,52,0.149346460937073
10,10,-176,0.6,54,0.107668417566994
10,10,-176,0.6,56,0.0894091269811326
10,10,-176,0.6,58,0.0530527847674288
10,10,-176,0.6,60,0.0268776533133845
10,10,-176,0.6,62,0.0368745350436058
10,10,-176,0.6,64,0.0441652035759352
10,10,-176,0.6,66,0.0200128144756847
10,10,-176,0.6,68,0.0229501423043215
10,10,-176,0.6,70,0.0335364129289438
10,10,-176,0.6,72,0.0472197920020711
10,10,-176,0.6,74,0.0627116043068326
10,10,-176,0.6,76,0.0372711584478281
10,10,-176,0.6,78,0.015139204093249
10,10,-176,0.6,80,0.0575076661350551
10,10,-176,0.6,82,0.0791170170701321
10,10,-176,0.6,84,0.0685980135027594
10,10,-176,0.6,86,0.0684702405420242
10,10,-176,0.6,88,0.0551007644081465
10,10,-176,0.6,90,0.0397317548310376
10,10,-176,0.6,92,0.0551007644081491
10,10,-176,0.6,94,0.0684702405420242
10,10,-176,0.6,96,0.0685980135027589
10,10,-176,0.6,98,0.0791170170701327
10,10,-176,0.6,100,0.0575076661350542
10,10,-176,0.6,102,0.0151392040932491
10,10,-176,0.6,104,0.0372711584478279
10,10,-176,0.6,106,0.0627116043068318
10,10,-176,0.6,108,0.04721979200207
10,10,-176,0.6,110,0.033536412928944
10,10,-176,0.6,112,0.0229501423043219
10,10,-176,0.6,114,0.0200128144756851
10,10,-176,0.6,116,0.044165203575933
10,10,-176,0.6,118,0.0368745350436053
10,10,-176,0.6,120,0.0268776533133842
10,10,-176,0.6,122,0.0530527847674284
10,10,-176,0.6,124,0.0894091269811312
10,10,-176,0.6,126,0.107668417566994
10,10,-176,0.6,128,0.149346460937071
10,10,-176,0.6,130,0.113941212811994
10,10,-176,0.6,132,0.0791744535152538
10,10,-176,0.6,134,0.130735941998104
10,10,-176,0.6,136,0.167390385434756
10,10,-176,0.6,138,0.13044110774659
10,10,-176,0.6,140,0.121998692770841
10,10,-176,0.6,142,0.139825339361204
10,10,-176,0.6,144,0.17110530012435
10,10,-176,0.6,146,0.187113208442055
10,10,-176,0.6,148,0.149088616870719
10,10,-176,0.6,150,0.172641187787327
10,10,-176,0.6,152,0.246948191170074
10,10,-176,0.6,154,0.21290193737695
10,10,-176,0.6,156,0.229363255050785
10,10,-176,0.6,158,0.259392069586832
10,10,-176,0.6,160,0.242871360039072
10,10,-176,0.6,162,0.369308364074371
10,10,-176,0.6,164,0.321340973117562
10,10,-176,0.6,166,0.314764705928692
10,10,-176,0.6,168,0.548468188162452
10,10,-176,0.6,170,0.354265604946341
10,10,-176,0.6,172,0.369383921021823
10,10,-176,0.6,174,0.744196148428865
10,10,-176,0.6,176,0.548300410213491
10,10,-176,0.6,178,0.656915097244402
10,10,-176,0.6,180,0.885613767282104
10,5,-174,0.6,0,0.389581501150344
10,5,-174,0.6,2,0.371793481854733
10,5,-174,0.6,4,0.321103631556883
10,5,-174,0.6,6,0.244992676826745
10,5,-174,0.6,8,0.287521497583763
10,5,-174,0.6,10,0.461685118089289
10,5,-174,0.6,12,0.554997592290976
10,5,-174,0.6,14,0.475369708289468
10,5,-174,0.6,16,0.344877632318531
10,5,-174,0.6,18,0.270894031554697
10,5,-174,0.6,20,0.274027868932934
10,5,-174,0.6,22,0.315981342094936
10,5,-174,0.6,24,0.326117937855225
10,5,-174,0.6,26,0.282376890926342
10,5,-174,0.6,28,0.228371644811537
10,5,-174,0.6,30,0.204186809402353
10,5,-174,0.6,32,0.216754579653924
10,5,-174,0.6,34,0.243486939099376
10,5,-174,0.6,36,0.246360339342995
10,5,-174,0.6,38,0.215229858434196
10,5,-174,0.6,40,0.176571460435309
10,5,-174,0.6,42,0.154342243918908
10,5,-174,0.6,44,0.150289805195732
10,5,-174,0.6,46,0.151455770749785
10,5,-174,0.6,48,0.143725746131964
10,5,-174,0.6,50,0.126506580940175
10,5,-174,0.6,52,0.112499421734685
10,5,-174,0.6,54,0.110447946380364
10,5,-174,0.6,56,0.113942805922918
10,5,-174,0.6,58,0.109455863976477
10,5,-174,0.6,60,0.0923634374371174
10,5,-174,0.6,62,0.0712635892924819
10,5,-174,0.6,64,0.0582098069083432
10,5,-174,0.6,66,0.0595260631911576
10,5,-174,0.6,68,0.0730896041354471
10,5,-174,0.6,70,0.0884729953412733
10,5,-174,0.6,72,0.0927579206653012
10,5,-174,0.6,74,0.082193139861129
10,5,-174,0.6,76,0.0671416542242938
10,5,-174,0.6,78,0.0625949548197495
10,5,-174,0.6,80,0.074861219567296
10,5,-174,0.6,82,0.0984295753923347
10,5,-174,0.6,84,0.123119460477679
10,5,-174,0.6,86,0.141798020765725
10,5,-174,0.6,88,0.152437708401284
10,5,-174,0.6,90,0.155776064548755
10,5,-174,0.6,92,0.152437708401284
10,5,-174,0.6,94,0.141798020765725
10,5,-174,0.6,96,0.123119460477678
10,5,-174,0.6,98,0.0984295753923354
10,5,-174,0.6,100,0.0748612195672956
10,5,-174,0.6,102,0.0625949548197504
10,5,-174,0.6,104,0.0671416542242939
10,5,-174,0.6,106,0.0821931398611296
10,5,-174,0.6,108,0.0927579206653028
10,5,-174,0.6,110,0.0884729953412747
10,5,-174,0.6,112,0.0730896041354469
10,5,-174,0.6,114,0.0595260631911563
10,5,-174,0.6,116,0.0582098069083423
10,5,-174,0.6,118,0.0712635892924826
10,5,-174,0.6,120,0.0923634374371173
10,5,-174,0.6,122,0.109455863976477
10,5,-174,0.6,124,0.113942805922919
10,5,-174,0.6,126,0.110447946380364
10,5,-174,0.6,128,0.112499421734686
10,5,-174,0.6,130,0.126506580940176
10,5,-174,0.6,132,0.143725746131964
10,5,-174,0.6,134,0.151455770749785
10,5,-174,0.6,136,0.150289805195733
10,5,-174,0.6,138,0.154342243918908
10,5,-174,0.6,140,0.17657146043531
10,5,-174,0.6,142,0.215229858434197
10,5,-174,0.6,144,0.246360339342994
10,5,-174,0.6,146,0.243486939099374
10,5,-174,0.6,148,0.216754579653922
10,5,-174,0.6,150,0.204186809402353
10,5,-174,0.6,152,0.228371644811538
10,5,-174,0.6,154,0.282376890926344
10,5,-174,0.6,156,0.326117937855225
10,5,-174,0.6,158,0.315981342094936
10,5,-174,0.6,160,0.274027868932934
10,5,-174,0.6,162,0.270894031554697
10,5,-174,0.6,164,0.344877632318529
10,5,-174,0.6,166,0.475369708289467
10,5,-174,0.6,168,0.554997592290976
10,5,-174,0.6,170,0.46168511808929
10,5,-174,0.6,172,0.287521497583763
10,5,-174,0.6,174,0.244992676826745
10,5,-174,0.6,176,0.321103631556883
10,5,-174,0.6,178,0.371793481854734
10,5,-174,0.6,180,0.389581501150343
10,7,-174,0.6,0,0.22649486255751
10,7,-174,0.6,2,0.365099945453428
10,7,-174,0.6,4,0.396821678761147
10,7,-174,0.6,6,0.378628107076031
10,7,-174,0.6,8,0.495275218021499
10,7,-174,0.6,10,0.444002116262249
10,7,-174,0.6,12,0.414614744418868
10,7,-174,0.6,14,0.382479716262239
10,7,-174,0.6,16,0.35862837655361
10,7,-174,0.6,18,0.314215348799295
10,7,-174,0.6,20,0.281169096810583
10,7,-174,0.6,22,0.278154378721392
10,7,-174,0.6,24,0.277200495505869
10,7,-174,0.6,26,0.245956845561552
10,7,-174,0.6,28,0.20724178501398
10,7,-174,0.6,30,0.210116753840525
10,7,-174,0.6,32,0.241918521991509
10,7,-174,0.6,34,0.233958823613806
10,7,-174,0.6,36,0.181270844311297
10,7,-174,0.6,38,0.151233992732893
10,7,-174,0.6,40,0.167221930712755
10,7,-174,0.6,42,0.182919450994411
10,7,-174,0.6,44,0.152997615516734
10,7,-174,0.6,46,0.120567158881487
10,7,-174,0.6,48,0.12649750315947
10,7,-174,0.6,50,0.14418746592399
10,7,-174,0.6,52,0.126600084625488
10,7,-174,0.6,54,0.0882958980870582
10,7,-174,0.6,56,0.0746254602079281
10,7,-174,0.6,58,0.0828169700988643
10,7,-174,0.6,60,0.0801506264462871
10,7,-174,0.6,62,0.0541560639427791
10,7,-174,0.6,64,0.031861728153706
10,7,-174,0.6,66,0.0340912266691182
10,7,-174,0.6,68,0.0419671700355387
10,7,-174,0.6,70,0.039619018675301
10,7,-174,0.6,72,0.0366814820982034
10,7,-174,0.6,74,0.0416306828455077
10,7,-174,0.6,76,0.0457570769308472
10,7,-174,0.6,78,0.0390949099910577
10,7,-174,0.6,80,0.0332010151895268
10,7,-174,0.6,82,0.0477341189726179
10,7,-174,0.6,84,0.0754249365954182
10,7,-174,0.6,86,0.0874370121324322
10,7,-174,0.6,88,0.0761448141899827
10,7,-174,0.6,90,0.06647943574361
10,7,-174,0.6,92,0.0761448141899825
10,7,-174,0.6,94,0.0874370121324309
10,7,-174,0.6,96,0.0754249365954166
10,7,-174,0.6,98,0.0477341189726179
10,7,-174,0.6,100,0.0332010151895259
10,7,-174,0.6,102,0.0390949099910568
10,7,-174,0.6,104,0.0457570769308473
10,7,-174,0.6,106,0.0416306828455081
10,7,-174,0.6,108,0.0366814820982034
10,7,-174,0.6,110,0.0396190186753005
10,7,-174,0.6,112,0.0419671700355383
10,7,-174,0.6,114,0.0340912266691186
10,7,-174,0.6,116,0.0318617281537064
10,7,-174,0.6,118,0.0541560639427793
10,7,-174,0.6,120,0.080150626446286
10,7,-174,0.6,122,0.0828169700988639
10,7,-174,0.6,124,0.0746254602079278
10,7,-174,0.6,126,0.0882958980870581
10,7,-174,0.6,128,0.126600084625488
10,7,-174,0.6,130,0.144187465923989
10,7,-174,0.6,132,0.12649750315947
10,7,-174,0.6,134,0.120567158881488
10,7,-174,0.6,136,0.152997615516735
10,7,-174,0.6,138,0.18291945099441
10,7,-174,0.6,140,0.167221930712756
10,7,-174,0.6,142,0.151233992732892
10,7,-174,0.6,144,0.181270844311295
10,7,-174,0.6,146,0.233958823613807
10,7,-174,0.6,148,0.241918521991509
10,7,-174,0.6,150,0.210116753840526
10,7,-174,0.6,152,0.207241785013981
10,7,-174,0.6,154,0.245956845561552
10,7,-174,0.6,156,0.277200495505868
10,7,-174,0.6,158,0.278154378721393
10,7,-174,0.6,160,0.281169096810583
10,7,-174,0.6,162,0.314215348799294
10,7,-174,0.6,164,0.358628376553609
10,7,-174,0.6,166,0.382479716262239
10,7,-174,0.6,168,0.414614744418868
10,7,-174,0.6,170,0.444002116262249
10,7,-174,0.6,172,0.4952752180215
10,7,-174,0.6,174,0.378628107076032
10,7,-174,0.6,176,0.396821678761145
10,7,-174,0.6,178,0.365099945453428
10,7,-174,0.6,180,0.226494862557509
10,10,-174,0.6,0,0.885613767282108
10,10,-174,0.6,2,0.640031322754731
10,10,-174,0.6,4,0.520012587100285
10,10,-174,0.6,6,0.739981134222836
10,10,-174,0.6,8,0.379093852051484
10,10,-174,0.6,10,0.352075495000943
10,10,-174,0.6,12,0.542110798365501
10,10,-174,0.6,14,0.318303558367978
10,10,-174,0.6,16,0.31928930803419
10,10,-174,0.6,18,0.362676052094619
10,10,-174,0.6,20,0.242870096205389
10,10,-174,0.6,22,0.263877348034256
10,10,-174,0.6,24,0.235870886954653
10,10,-174,0.6,26,0.209357885927488
10,10,-174,0.6,28,0.246030661087246
10,10,-174,0.6,30,0.179145378674116
10,10,-174,0.6,32,0.146845381067667
10,10,-174,0.6,34,0.185625912233041
10,10,-174,0.6,36,0.175220129886668
10,10,-174,0.6,38,0.137095269542389
10,10,-174,0.6,40,0.121225032945926
10,10,-174,0.6,42,0.127865451843433
10,10,-174,0.6,44,0.159666900725581
10,10,-174,0.6,46,0.135418393042584
10,10,-174,0.6,48,0.0767681792493119
10,10,-174,0.6,50,0.0944575468706225
10,10,-174,0.6,52,0.134015857824211
10,10,-174,0.6,54,0.104946508482304
10,10,-174,0.6,56,0.0811156801948769
10,10,-174,0.6,58,0.0487558060867927
10,10,-174,0.6,60,0.030917076074599
10,10,-174,0.6,62,0.0383977410804684
10,10,-174,0.6,64,0.0492936750805525
10,10,-174,0.6,66,0.0290502865317057
10,10,-174,0.6,68,0.0276398622552936
10,10,-174,0.6,70,0.0321044474855588
10,10,-174,0.6,72,0.0418349544373048
10,10,-174,0.6,74,0.0522891632898966
10,10,-174,0.6,76,0.0303755145870726
10,10,-174,0.6,78,0.0125237944429608
10,10,-174,0.6,80,0.0387135701311593
10,10,-174,0.6,82,0.0533405573196169
10,10,-174,0.6,84,0.0452985716305048
10,10,-174,0.6,86,0.0358445720329657
10,10,-174,0.6,88,0.0192651686033165
10,10,-174,0.6,90,0.00748499885680492
10,10,-174,0.6,92,0.0192651686033158
10,10,-174,0.6,94,0.0358445720329634
10,10,-174,0.6,96,0.0452985716305043
10,10,-174,0.6,98,0.0533405573196178
10,10,-174,0.6,100,0.0387135701311598
10,10,-174,0.6,102,0.0125237944429605
10,10,-174,0.6,104,0.0303755145870712
10,10,-174,0.6,106,0.052289163289896
10,10,-174,0.6,108,0.0418349544373062
10,10,-174,0.6,110,0.0321044474855604
10,10,-174,0.6,112,0.0276398622552937
10,10,-174,0.6,114,0.0290502865317056
10,10,-174,0.6,116,0.0492936750805507
10,10,-174,0.6,118,0.0383977410804683
10,10,-174,0.6,120,0.0309170760745983
10,10,-174,0.6,122,0.0487558060867921
10,10,-174,0.6,124,0.0811156801948769
10,10,-174,0.6,126,0.104946508482306
10,10,-174,0.6,128,0.134015857824211
10,10,-174,0.6,130,0.0944575468706217
10,10,-174,0.6,132,0.0767681792493118
10,10,-174,0.6,134,0.135418393042584
10,10,-174,0.6,136,0.15966690072558
10,10,-174,0.6,138,0.127865451843435
10,10,-174,0.6,140,0.121225032945925
10,10,-174,0.6,142,0.137095269542389
10,10,-174,0.6,144,0.17522012988667
10,10,-174,0.6,146,0.185625912233045
10,10,-174,0.6,148,0.146845381067669
10,10,-174,0.6,150,0.179145378674116
10,10,-174,0.6,152,0.246030661087245
10,10,-174,0.6,154,0.209357885927488
10,10,-174,0.6,156,0.235870886954652
10,10,-174,0.6,158,0.263877348034256
10,10,-174,0.6,160,0.242870096205388
10,10,-174,0.6,162,0.362676052094618
10,10,-174,0.6,164,0.31928930803419
10,10,-174,0.6,166,0.318303558367979
10,10,-174,0.6,168,0.542110798365503
10,10,-174,0.6,170,0.352075495000944
10,10,-174,0.6,172,0.379093852051485
10,10,-174,0.6,174,0.73998113422283
10,10,-174,0.6,176,0.520012587100287
10,10,-174,0.6,178,0.640031322754731
10,10,-174,0.6,180,0.885613767282105
10,5,-172,0.6,0,0.389581501150344
10,5,-172,0.6,2,0.366827428163648
10,5,-172,0.6,4,0.316168188126633
10,5,-172,0.6,6,0.24127256387016
10,5,-172,0.6,8,0.28102060363194
10,5,-172,0.6,10,0.451895975083189
10,5,-172,0.6,12,0.547294311133123
10,5,-172,0.6,14,0.471889349655494
10,5,-172,0.6,16,0.342816788420854
10,5,-172,0.6,18,0.268366835961748
10,5,-172,0.6,20,0.270615794300305
10,5,-172,0.6,22,0.313327163720267
10,5,-172,0.6,24,0.326511169852074
10,5,-172,0.6,26,0.283995447753068
10,5,-172,0.6,28,0.227364725542319
10,5,-172,0.6,30,0.199464649257778
10,5,-172,0.6,32,0.210442767634496
10,5,-172,0.6,34,0.238703943883469
10,5,-172,0.6,36,0.244831110442954
10,5,-172,0.6,38,0.216255954270509
10,5,-172,0.6,40,0.177918386483333
10,5,-172,0.6,42,0.154101897247286
10,5,-172,0.6,44,0.147828143272702
10,5,-172,0.6,46,0.1477331658513
10,5,-172,0.6,48,0.1410983363081
10,5,-172,0.6,50,0.126252512688954
10,5,-172,0.6,52,0.112654713435811
10,5,-172,0.6,54,0.107925791720967
10,5,-172,0.6,56,0.108032332321122
10,5,-172,0.6,58,0.102723780936978
10,5,-172,0.6,60,0.0889466507161649
10,5,-172,0.6,62,0.0731155811601934
10,5,-172,0.6,64,0.0628834745263467
10,5,-172,0.6,66,0.0636180048347852
10,5,-172,0.6,68,0.0769161935696495
10,5,-172,0.6,70,0.0951425086796618
10,5,-172,0.6,72,0.103752751156253
10,5,-172,0.6,74,0.0953828929099331
10,5,-172,0.6,76,0.0778635476859209
10,5,-172,0.6,78,0.0654472429631497
10,5,-172,0.6,80,0.0655637047964402
10,5,-172,0.6,82,0.075642663570894
10,5,-172,0.6,84,0.0889845406372977
10,5,-172,0.6,86,0.100468679993987
10,5,-172,0.6,88,0.107801803706128
10,5,-172,0.6,90,0.110291719564851
10,5,-172,0.6,92,0.107801803706128
10,5,-172,0.6,94,0.100468679993987
10,5,-172,0.6,96,0.0889845406372979
10,5,-172,0.6,98,0.0756426635708945
10,5,-172,0.6,100,0.0655637047964413
10,5,-172,0.6,102,0.0654472429631505
10,5,-172,0.6,104,0.0778635476859203
10,5,-172,0.6,106,0.0953828929099327
10,5,-172,0.6,108,0.103752751156253
10,5,-172,0.6,110,0.0951425086796624
10,5,-172,0.6,112,0.0769161935696488
10,5,-172,0.6,114,0.0636180048347843
10,5,-172,0.6,116,0.0628834745263469
10,5,-172,0.6,118,0.0731155811601939
10,5,-172,0.6,120,0.088946650716164
10,5,-172,0.6,122,0.102723780936977
10,5,-172,0.6,124,0.108032332321122
10,5,-172,0.6,126,0.107925791720966
10,5,-172,0.6,128,0.112654713435812
10,5,-172,0.6,130,0.126252512688955
10,5,-172,0.6,132,0.141098336308101
10,5,-172,0.6,134,0.147733165851301
10,5,-172,0.6,136,0.147828143272703
10,5,-172,0.6,138,0.154101897247286
10,5,-172,0.6,140,0.177918386483332
10,5,-172,0.6,142,0.216255954270509
10,5,-172,0.6,144,0.244831110442954
10,5,-172,0.6,146,0.238703943883468
10,5,-172,0.6,148,0.210442767634496
10,5,-172,0.6,150,0.199464649257778
10,5,-172,0.6,152,0.22736472554232
10,5,-172,0.6,154,0.283995447753069
10,5,-172,0.6,156,0.326511169852074
10,5,-172,0.6,158,0.313327163720267
10,5,-172,0.6,160,0.270615794300304
10,5,-172,0.6,162,0.268366835961749
10,5,-172,0.6,164,0.342816788420852
10,5,-172,0.6,166,0.471889349655493
10,5,-172,0.6,168,0.547294311133125
10,5,-172,0.6,170,0.45189597508319
10,5,-172,0.6,172,0.281020603631939
10,5,-172,0.6,174,0.241272563870159
10,5,-172,0.6,176,0.316168188126633
10,5,-172,0.6,178,0.366827428163649
10,5,-172,0.6,180,0.389581501150343
10,7,-172,0.6,0,0.22649486255751
10,7,-172,0.6,2,0.369392405579798
10,7,-172,0.6,4,0.412803059307004
10,7,-172,0.6,6,0.380856797879488
10,7,-172,0.6,8,0.478701745647633
10,7,-172,0.6,10,0.429548409948183
10,7,-172,0.6,12,0.416478886775518
10,7,-172,0.6,14,0.393563393583194
10,7,-172,0.6,16,0.361096115166718
10,7,-172,0.6,18,0.310212032221312
10,7,-172,0.6,20,0.280435965019876
10,7,-172,0.6,22,0.2809829532594
10,7,-172,0.6,24,0.27616151818782
10,7,-172,0.6,26,0.23974461918024
10,7,-172,0.6,28,0.203377351197278
10,7,-172,0.6,30,0.211153572766448
10,7,-172,0.6,32,0.239670634335039
10,7,-172,0.6,34,0.227610099953772
10,7,-172,0.6,36,0.179418224479573
10,7,-172,0.6,38,0.155289455443343
10,7,-172,0.6,40,0.169724837298874
10,7,-172,0.6,42,0.182601712471265
10,7,-172,0.6,44,0.155144432579322
10,7,-172,0.6,46,0.122246004531983
10,7,-172,0.6,48,0.121035726798567
10,7,-172,0.6,50,0.138513920421158
10,7,-172,0.6,52,0.12964773060682
10,7,-172,0.6,54,0.0923124836602585
10,7,-172,0.6,56,0.0684089801966275
10,7,-172,0.6,58,0.0713457840209889
10,7,-172,0.6,60,0.0795416478708607
10,7,-172,0.6,62,0.0667505606084329
10,7,-172,0.6,64,0.0423732308613525
10,7,-172,0.6,66,0.0371362291590223
10,7,-172,0.6,68,0.0461851377837292
