"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(GainTotal) []"
10,5,90,0.6,59.9,-3.2050715565255
10,5,90,0.6,60,-3.14408691922772
10,5,90,0.6,60.1,-3.08810141617009
10,5,90,0.6,60.2,-3.037142688878
10,5,90,0.6,60.3,-2.99123952536876
10,5,90,0.6,60.4,-2.95042227293646
10,5,90,0.6,60.5,-2.91472322411181
10,5,90,0.6,60.6,-2.88417698079531
10,5,90,0.6,60.7,-2.85882080111636
10,5,90,0.6,60.8,-2.83869493319647
10,5,90,0.6,60.9,-2.82384293965886
10,5,90,0.6,61,-2.81431201644847
10,5,90,0.6,61.1,-2.81015330928498
10,5,90,0.6,61.2,-2.8114222308716
10,5,90,0.6,61.3,-2.81817878181011
10,5,90,0.6,61.4,-2.83048787803968
10,5,90,0.6,61.5,-2.8484196874917
10,5,90,0.6,61.6,-2.87204997856432
10,5,90,0.6,61.7,-2.9014604829265
10,5,90,0.6,61.8,-2.9367392750824
10,5,90,0.6,61.9,-2.97798117104474
10,5,90,0.6,62,-3.02528814835759
10,5,90,0.6,62.1,-3.07876978959158
10,5,90,0.6,62.2,-3.13854375125161
10,5,90,0.6,62.3,-3.20473625980232
10,5,90,0.6,62.4,-3.27748263617488
10,5,90,0.6,62.5,-3.35692784965063
10,5,90,0.6,62.6,-3.44322710135386
10,5,90,0.6,62.7,-3.53654643667943
10,5,90,0.6,62.8,-3.6370633847314
10,5,90,0.6,62.9,-3.74496762114072
10,5,90,0.6,63,-3.86046164831082
10,5,90,0.6,63.1,-3.98376148400124
10,5,90,0.6,63.2,-4.11509734491537
10,5,90,0.6,63.3,-4.25471430625426
10,5,90,0.6,63.4,-4.4028729105122
10,5,90,0.6,63.5,-4.55984968846301
10,5,90,0.6,63.6,-4.72593754141661
10,5,90,0.6,63.7,-4.90144591517622
10,5,90,0.6,63.8,-5.08670067105728
10,5,90,0.6,63.9,-5.28204352562555
10,5,90,0.6,64,-5.4878308854261
10,5,90,0.6,64.1,-5.70443184190723
10,5,90,0.6,64.2,-5.93222500949343
10,5,90,0.6,64.3,-6.17159377911011
10,5,90,0.6,64.4,-6.42291941075156
10,5,90,0.6,64.5,-6.68657118943062
10,5,90,0.6,64.6,-6.96289260309306
10,5,90,0.6,64.7,-7.25218214934724
10,5,90,0.6,64.8,-7.55466691787929
10,5,90,0.6,64.9,-7.87046650494416
10,5,90,0.6,65,-8.19954408037684
10,5,90,0.6,65.1,-8.54164055375177
10,5,90,0.6,65.2,-8.89618683557961
10,5,90,0.6,65.3,-9.26218833260431
10,5,90,0.6,65.4,-9.63807543208417
10,5,90,0.6,65.5,-10.0215145592776
10,5,90,0.6,65.6,-10.4091777484784
10,5,90,0.6,65.7,-10.7964766409348
10,5,90,0.6,65.8,-11.1772822636472
10,5,90,0.6,65.9,-11.5436777078737
10,5,90,0.6,66,-11.8858273773765
10,5,90,0.6,66.1,-12.1920869290703
10,5,90,0.6,66.2,-12.4495014500941
10,5,90,0.6,66.3,-12.6448083170551
10,5,90,0.6,66.4,-12.7659361075101
10,5,90,0.6,66.5,-12.8037720201892
10,5,90,0.6,66.6,-12.7537446219691
10,5,90,0.6,66.7,-12.6166970645556
10,5,90,0.6,66.8,-12.3987221566877
10,5,90,0.6,66.9,-12.1100233004379
10,5,90,0.6,67,-11.7632182782574
10,5,90,0.6,67.1,-11.3716147223232
10,5,90,0.6,67.2,-10.9478499211854
10,5,90,0.6,67.3,-10.5030489786977
10,5,90,0.6,67.4,-10.0464604635976
10,5,90,0.6,67.5,-9.58543517610545
10,5,90,0.6,67.6,-9.12560385764534
10,5,90,0.6,67.7,-8.67114156802824
10,5,90,0.6,67.8,-8.22504716090687
10,5,90,0.6,67.9,-7.78939981257865
10,5,90,0.6,68,-7.36557694203584
10,5,90,0.6,68.1,-6.95443069127231
10,5,90,0.6,68.2,-6.55642642636585
10,5,90,0.6,68.3,-6.1717491220124
10,5,90,0.6,68.4,-5.80038384282726
10,5,90,0.6,68.5,-5.44217594811773
10,5,90,0.6,68.6,-5.09687573323344
10,5,90,0.6,68.7,-4.76417128178928
10,5,90,0.6,68.8,-4.44371246813222
10,5,90,0.6,68.9,-4.13512835855175
10,5,90,0.6,69,-3.83803971122818
10,5,90,0.6,69.1,-3.55206785042009
10,5,90,0.6,69.2,-3.27684086718627
10,5,90,0.6,69.3,-3.01199785539264
10,5,90,0.6,69.4,-2.75719170947179
10,5,90,0.6,69.5,-2.51209087449817
10,5,90,0.6,69.6,-2.2763803380835
10,5,90,0.6,69.7,-2.04976207850775
10,5,90,0.6,69.8,-1.83195512774101
10,5,90,0.6,69.9,-1.62269536660084
10,5,90,0.6,70,-1.42173513851523
10,5,90,0.6,70.1,-1.22884274549448
10,5,90,0.6,70.2,-1.04380187290893
10,5,90,0.6,70.3,-0.866410977027744
10,5,90,0.6,70.4,-0.696482659880311
10,5,90,0.6,70.5,-0.533843049029623
10,5,90,0.6,70.6,-0.378331194681346
10,5,90,0.6,70.7,-0.229798492740875
10,5,90,0.6,70.8,-0.0881081396289578
10,5,90,0.6,70.9,0.0468653773742914
10,5,90,0.6,71,0.17523675196128
10,5,90,0.6,71.1,0.297110291553617
10,5,90,0.6,71.2,0.412580310456505
10,5,90,0.6,71.3,0.521731483365906
10,5,90,0.6,71.4,0.62463915948272
10,5,90,0.6,71.5,0.721369637648726
10,5,90,0.6,71.6,0.811980402975588
10,5,90,0.6,71.7,0.896520325411525
10,5,90,0.6,71.8,0.975029820601146
10,5,90,0.6,71.9,1.04754097325645
10,5,90,0.6,72,1.11407762307239
10,5,90,0.6,72.1,1.17465541300469
10,5,90,0.6,72.2,1.22928179947587
10,5,90,0.6,72.3,1.27795602379069
10,5,90,0.6,72.4,1.3206690437285
10,5,90,0.6,72.5,1.35740342392491
10,5,90,0.6,72.6,1.3881331832683
10,5,90,0.6,72.7,1.41282359709774
10,5,90,0.6,72.8,1.43143095150448
10,5,90,0.6,72.9,1.44390224649129
10,5,90,0.6,73,1.45017484412684
10,5,90,0.6,73.1,1.45017605712786
10,5,90,0.6,73.2,1.44382267250592
10,5,90,0.6,73.3,1.43102040398896
10,5,90,0.6,73.4,1.41166326587097
10,5,90,0.6,73.5,1.38563285971128
10,5,90,0.6,73.6,1.35279756386784
10,5,90,0.6,73.7,1.31301161417384
10,5,90,0.6,73.8,1.26611406208907
10,5,90,0.6,73.9,1.21192759432867
10,5,90,0.6,74,1.15025719520464
10,5,90,0.6,74.1,1.0808886296217
10,5,90,0.6,74.2,1.00358672072667
10,5,90,0.6,74.3,0.918093391473422
10,5,90,0.6,74.4,0.824125433647667
10,5,90,0.6,74.5,0.721371960959354
10,5,90,0.6,74.6,0.609491494360355
10,5,90,0.6,74.7,0.488108617403065
10,5,90,0.6,74.8,0.356810126719724
10,5,90,0.6,74.9,0.215140586965005
10,5,90,0.6,75,0.0625971799782479
10,5,90,0.6,75.1,-0.101376286556411
10,5,90,0.6,75.2,-0.277396376462849
10,5,90,0.6,75.3,-0.46614823290613
10,5,90,0.6,75.4,-0.668395250759611
10,5,90,0.6,75.5,-0.884990531080255
10,5,90,0.6,75.6,-1.11689051717727
10,5,90,0.6,75.7,-1.3651713180577
10,5,90,0.6,75.8,-1.63104836392943
10,5,90,0.6,75.9,-1.91590022108052
10,5,90,0.6,76,-2.22129763514912
10,5,90,0.6,76.1,-2.54903919341905
10,5,90,0.6,76.2,-2.90119542672113
10,5,90,0.6,76.3,-3.2801637477858
10,5,90,0.6,76.4,-3.68873739476599
10,5,90,0.6,76.5,-4.13019257579555
10,5,90,0.6,76.6,-4.60839935366245
10,5,90,0.6,76.7,-5.12796349775464
10,5,90,0.6,76.8,-5.69440846284645
10,5,90,0.6,76.9,-6.31440833238733
10,5,90,0.6,77,-6.99608236213845
10,5,90,0.6,77.1,-7.74935493879541
10,5,90,0.6,77.2,-8.58635795294857
10,5,90,0.6,77.3,-9.52176802019606
10,5,90,0.6,77.4,-10.5727204380931
10,5,90,0.6,77.5,-11.7572100171569
10,5,90,0.6,77.6,-13.0877657579356
10,5,90,0.6,77.7,-14.5513118346623
10,5,90,0.6,77.8,-16.0533124806614
10,5,90,0.6,77.9,-17.3040174071014
10,5,90,0.6,78,-17.7772365809526
10,5,90,0.6,78.1,-17.1454367090281
10,5,90,0.6,78.2,-15.7372584770852
10,5,90,0.6,78.3,-14.0786180960662
10,5,90,0.6,78.4,-12.4587128513922
10,5,90,0.6,78.5,-10.9717898105662
10,5,90,0.6,78.6,-9.63080974299045
10,5,90,0.6,78.7,-8.42319630096151
10,5,90,0.6,78.8,-7.3309296498389
10,5,90,0.6,78.9,-6.33685575313808
10,5,90,0.6,79,-5.42628024216645
10,5,90,0.6,79.1,-4.58705284117034
10,5,90,0.6,79.2,-3.80922975840108
10,5,90,0.6,79.3,-3.08467131485869
10,5,90,0.6,79.4,-2.40668209027166
10,5,90,0.6,79.5,-1.76971649247692
10,5,90,0.6,79.6,-1.1691459080366
10,5,90,0.6,79.7,-0.601076793500362
10,5,90,0.6,79.8,-0.0622088720038988
10,5,90,0.6,79.9,0.450275720409016
10,5,90,0.6,80,0.938799562165334
10,5,90,0.6,80.1,1.40545888325811
10,5,90,0.6,80.2,1.85207850557262
10,5,90,0.6,80.3,2.28025595340373
10,5,90,0.6,80.4,2.69139712971401
10,5,90,0.6,80.5,3.08674537777643
10,5,90,0.6,80.6,3.46740531815481
10,5,90,0.6,80.7,3.83436252955604
10,5,90,0.6,80.8,4.18849990054022
10,5,90,0.6,80.9,4.53061129653981
10,5,90,0.6,81,4.86141304783675
10,5,90,0.6,81.1,5.1815536579018
10,5,90,0.6,81.2,5.4916220496505
10,5,90,0.6,81.3,5.7921546036844
10,5,90,0.6,81.4,6.08364119303664
10,5,90,0.6,81.5,6.36653038001567
10,5,90,0.6,81.6,6.64123390997336
10,5,90,0.6,81.7,6.90813061237169
10,5,90,0.6,81.8,7.16756979995888
10,5,90,0.6,81.9,7.41987424114518
10,5,90,0.6,82,7.6653427679598
10,5,90,0.6,82.1,7.90425257164404
10,5,90,0.6,82.2,8.1368612295089
10,5,90,0.6,82.3,8.36340849977296
10,5,90,0.6,82.4,8.58411791539957
10,5,90,0.6,82.5,8.79919820324163
10,5,90,0.6,82.6,9.0088445508864
10,5,90,0.6,82.7,9.21323974032518
10,5,90,0.6,82.8,9.41255516484108
10,5,90,0.6,82.9,9.60695174320475
10,5,90,0.6,83,9.79658074333333
10,5,90,0.6,83.1,9.98158452592359
10,5,90,0.6,83.2,10.1620972171792
10,5,90,0.6,83.3,10.3382453185635
10,5,90,0.6,83.4,10.510148260496
10,5,90,0.6,83.5,10.6779189060414
10,5,90,0.6,83.6,10.8416640098925
10,5,90,0.6,83.7,11.001484637307
10,5,90,0.6,83.8,11.157476547098
10,5,90,0.6,83.9,11.3097305423019
10,5,90,0.6,84,11.4583327917233
10,5,90,0.6,84.1,11.6033651251978
10,5,90,0.6,84.2,11.7449053050907
10,5,90,0.6,84.3,11.883027276277
10,5,90,0.6,84.4,12.0178013966008
10,5,90,0.6,84.5,12.1492946496
10,5,90,0.6,84.6,12.2775708410945
10,5,90,0.6,84.7,12.4026907810685
10,5,90,0.6,84.8,12.5247124521339
10,5,90,0.6,84.9,12.6436911657284
10,5,90,0.6,85,12.759679707091
10,5,90,0.6,85.1,12.8727284699508
10,5,90,0.6,85.2,12.982885581779
10,5,90,0.6,85.3,13.0901970203697
10,5,90,0.6,85.4,13.1947067224425
10,5,90,0.6,85.5,13.2964566848995
10,5,90,0.6,85.6,13.3954870593047
10,5,90,0.6,85.7,13.4918362401082
10,5,90,0.6,85.8,13.5855409470876
10,5,90,0.6,85.9,13.6766363024369
10,5,90,0.6,86,13.7651559028968
10,5,90,0.6,86.1,13.8511318872858
10,5,90,0.6,86.2,13.9345949997603
10,5,90,0.6,86.3,14.0155746491039
10,5,90,0.6,86.4,14.0940989643215
10,5,90,0.6,86.5,14.1701948467905
10,5,90,0.6,86.6,14.243888019201
10,5,90,0.6,86.7,14.3152030714973
10,5,90,0.6,86.8,14.3841635040165
10,5,90,0.6,86.9,14.4507917680036
10,5,90,0.6,87,14.5151093036698
10,5,90,0.6,87.1,14.5771365759446
10,5,90,0.6,87.2,14.6368931080643
10,5,90,0.6,87.3,14.6943975131243
10,5,90,0.6,87.4,14.7496675237169
10,5,90,0.6,87.5,14.8027200197626
10,5,90,0.6,87.6,14.8535710546391
10,5,90,0.6,87.7,14.902235879699
10,5,90,0.6,87.8,14.9487289672659
10,5,90,0.6,87.9,14.9930640321873
10,5,90,0.6,88,15.0352540520183
10,5,90,0.6,88.1,15.0753112859044
10,5,90,0.6,88.2,15.1132472922276
10,5,90,0.6,88.3,15.1490729450713
10,5,90,0.6,88.4,15.1827984495599
10,5,90,0.6,88.5,15.2144333561206
10,5,90,0.6,88.6,15.2439865737138
10,5,90,0.6,88.7,15.2714663820723
10,5,90,0.6,88.8,15.2968804429883
10,5,90,0.6,88.9,15.3202358106823
10,5,90,0.6,89,15.3415389412851
10,5,90,0.6,89.1,15.360795701463
10,5,90,0.6,89.2,15.3780113762095
10,5,90,0.6,89.3,15.3931906758286
10,5,90,0.6,89.4,15.40633774213
10,5,90,0.6,89.5,15.4174561538535
10,5,90,0.6,89.6,15.4265489313391
10,5,90,0.6,89.7,15.4336185404555
10,5,90,0.6,89.8,15.4386668958003
10,5,90,0.6,89.9,15.4416953631786
10,5,90,0.6,90,15.4427047613685
10,5,90,0.6,90.1,15.4416953631786
10,5,90,0.6,90.2,15.4386668958003
10,5,90,0.6,90.3,15.4336185404555
10,5,90,0.6,90.4,15.426548931339
10,5,90,0.6,90.5,15.4174561538535
10,5,90,0.6,90.6,15.40633774213
10,5,90,0.6,90.7,15.3931906758286
10,5,90,0.6,90.8,15.3780113762095
10,5,90,0.6,90.9,15.360795701463
10,5,90,0.6,91,15.3415389412851
10,5,90,0.6,91.1,15.3202358106823
10,5,90,0.6,91.2,15.2968804429883
10,5,90,0.6,91.3,15.2714663820723
10,5,90,0.6,91.4,15.2439865737138
10,5,90,0.6,91.5,15.2144333561206
10,5,90,0.6,91.6,15.1827984495599
10,5,90,0.6,91.7,15.1490729450713
10,5,90,0.6,91.8,15.1132472922276
10,5,90,0.6,91.9,15.0753112859044
10,5,90,0.6,92,15.0352540520183
10,5,90,0.6,92.1,14.9930640321873
10,5,90,0.6,92.2,14.9487289672659
10,5,90,0.6,92.3,14.902235879699
10,5,90,0.6,92.4,14.8535710546391
10,5,90,0.6,92.5,14.8027200197626
10,5,90,0.6,92.6,14.7496675237168
10,5,90,0.6,92.7,14.6943975131243
10,5,90,0.6,92.8,14.6368931080643
10,5,90,0.6,92.9,14.5771365759446
10,5,90,0.6,93,14.5151093036698
10,5,90,0.6,93.1,14.4507917680036
10,5,90,0.6,93.2,14.3841635040165
10,5,90,0.6,93.3,14.3152030714973
10,5,90,0.6,93.4,14.243888019201
10,5,90,0.6,93.5,14.1701948467905
10,5,90,0.6,93.6,14.0940989643215
10,5,90,0.6,93.7,14.0155746491039
10,5,90,0.6,93.8,13.9345949997603
10,5,90,0.6,93.9,13.8511318872857
10,5,90,0.6,94,13.7651559028967
10,5,90,0.6,94.1,13.6766363024369
10,5,90,0.6,94.2,13.5855409470876
10,5,90,0.6,94.3,13.4918362401081
10,5,90,0.6,94.4,13.3954870593046
10,5,90,0.6,94.5,13.2964566848995
10,5,90,0.6,94.6,13.1947067224425
10,5,90,0.6,94.7,13.0901970203696
10,5,90,0.6,94.8,12.982885581779
10,5,90,0.6,94.9,12.8727284699507
10,5,90,0.6,95,12.7596797070909
10,5,90,0.6,95.1,12.6436911657284
10,5,90,0.6,95.2,12.5247124521338
10,5,90,0.6,95.3,12.4026907810685
10,5,90,0.6,95.4,12.2775708410945
10,5,90,0.6,95.5,12.1492946496
10,5,90,0.6,95.6,12.0178013966008
10,5,90,0.6,95.7,11.8830272762769
10,5,90,0.6,95.8,11.7449053050906
10,5,90,0.6,95.9,11.6033651251978
10,5,90,0.6,96,11.4583327917233
10,5,90,0.6,96.1,11.3097305423018
10,5,90,0.6,96.2,11.157476547098
10,5,90,0.6,96.3,11.0014846373069
10,5,90,0.6,96.4,10.8416640098925
10,5,90,0.6,96.5,10.6779189060413
10,5,90,0.6,96.6,10.5101482604959
10,5,90,0.6,96.7,10.3382453185634
10,5,90,0.6,96.8,10.1620972171791
10,5,90,0.6,96.9,9.98158452592354
10,5,90,0.6,97,9.79658074333331
10,5,90,0.6,97.1,9.60695174320468
10,5,90,0.6,97.2,9.41255516484101
10,5,90,0.6,97.3,9.21323974032513
10,5,90,0.6,97.4,9.00884455088632
10,5,90,0.6,97.5,8.79919820324166
10,5,90,0.6,97.6,8.58411791539951
10,5,90,0.6,97.7,8.36340849977294
10,5,90,0.6,97.8,8.13686122950888
10,5,90,0.6,97.9,7.90425257164401
10,5,90,0.6,98,7.66534276795988
10,5,90,0.6,98.1,7.41987424114513
10,5,90,0.6,98.2,7.16756979995886
10,5,90,0.6,98.3,6.90813061237163
10,5,90,0.6,98.4,6.64123390997327
10,5,90,0.6,98.5,6.36653038001561
10,5,90,0.6,98.6,6.08364119303664
10,5,90,0.6,98.7,5.79215460368431
10,5,90,0.6,98.8,5.49162204965047
10,5,90,0.6,98.9,5.18155365790177
10,5,90,0.6,99,4.86141304783668
10,5,90,0.6,99.1,4.53061129653979
10,5,90,0.6,99.2,4.18849990054017
10,5,90,0.6,99.3,3.834362529556
10,5,90,0.6,99.4,3.46740531815479
10,5,90,0.6,99.5,3.08674537777645
10,5,90,0.6,99.6,2.69139712971397
10,5,90,0.6,99.7,2.28025595340371
10,5,90,0.6,99.8,1.85207850557265
10,5,90,0.6,99.9,1.40545888325811
10,5,90,0.6,100,0.938799562165473
10,5,90,0.6,100.1,0.450275720409035
10,5,90,0.6,100.2,-0.0622088720037599
10,5,90,0.6,100.3,-0.601076793500386
10,5,90,0.6,100.4,-1.16914590803662
10,5,90,0.6,100.5,-1.76971649247693
10,5,90,0.6,100.6,-2.40668209027169
10,5,90,0.6,100.7,-3.08467131485856
10,5,90,0.6,100.8,-3.80922975840108
10,5,90,0.6,100.9,-4.58705284117029
10,5,90,0.6,101,-5.42628024216628
10,5,90,0.6,101.1,-6.33685575313807
10,5,90,0.6,101.2,-7.33092964983912
10,5,90,0.6,101.3,-8.42319630096131
10,5,90,0.6,101.4,-9.6308097429901
10,5,90,0.6,101.5,-10.971789810566
10,5,90,0.6,101.6,-12.4587128513922
10,5,90,0.6,101.7,-14.0786180960656
10,5,90,0.6,101.8,-15.7372584770849
10,5,90,0.6,101.9,-17.1454367090278
10,5,90,0.6,102,-17.7772365809519
10,5,90,0.6,102.1,-17.3040174071003
10,5,90,0.6,102.2,-16.0533124806605
10,5,90,0.6,102.3,-14.5513118346616
10,5,90,0.6,102.4,-13.0877657579353
10,5,90,0.6,102.5,-11.7572100171566
10,5,90,0.6,102.6,-10.5727204380931
10,5,90,0.6,102.7,-9.52176802019574
10,5,90,0.6,102.8,-8.58635795294819
10,5,90,0.6,102.9,-7.74935493879518
10,5,90,0.6,103,-6.99608236213829
10,5,90,0.6,103.1,-6.31440833238718
10,5,90,0.6,103.2,-5.69440846284646
10,5,90,0.6,103.3,-5.12796349775455
10,5,90,0.6,103.4,-4.60839935366243
10,5,90,0.6,103.5,-4.13019257579554
10,5,90,0.6,103.6,-3.68873739476592
10,5,90,0.6,103.7,-3.28016374778564
10,5,90,0.6,103.8,-2.90119542672092
10,5,90,0.6,103.9,-2.54903919341892
10,5,90,0.6,104,-2.221297635149
10,5,90,0.6,104.1,-1.91590022108049
10,5,90,0.6,104.2,-1.63104836392938
10,5,90,0.6,104.3,-1.36517131805767
10,5,90,0.6,104.4,-1.11689051717715
10,5,90,0.6,104.5,-0.884990531080208
10,5,90,0.6,104.6,-0.668395250759511
10,5,90,0.6,104.7,-0.46614823290608
10,5,90,0.6,104.8,-0.277396376462728
10,5,90,0.6,104.9,-0.101376286556336
10,5,90,0.6,105,0.0625971799782735
10,5,90,0.6,105.1,0.215140586965041
10,5,90,0.6,105.2,0.356810126719741
10,5,90,0.6,105.3,0.488108617403061
10,5,90,0.6,105.4,0.609491494360418
10,5,90,0.6,105.5,0.721371960959432
10,5,90,0.6,105.6,0.824125433647685
10,5,90,0.6,105.7,0.918093391473444
10,5,90,0.6,105.8,1.00358672072668
10,5,90,0.6,105.9,1.08088862962175
10,5,90,0.6,106,1.15025719520467
10,5,90,0.6,106.1,1.21192759432874
10,5,90,0.6,106.2,1.26611406208913
10,5,90,0.6,106.3,1.31301161417384
10,5,90,0.6,106.4,1.35279756386786
10,5,90,0.6,106.5,1.38563285971127
10,5,90,0.6,106.6,1.41166326587101
10,5,90,0.6,106.7,1.43102040398894
10,5,90,0.6,106.8,1.44382267250596
10,5,90,0.6,106.9,1.45017605712784
10,5,90,0.6,107,1.45017484412683
10,5,90,0.6,107.1,1.44390224649126
10,5,90,0.6,107.2,1.43143095150446
10,5,90,0.6,107.3,1.4128235970977
10,5,90,0.6,107.4,1.38813318326834
10,5,90,0.6,107.5,1.35740342392491
10,5,90,0.6,107.6,1.3206690437285
10,5,90,0.6,107.7,1.27795602379068
10,5,90,0.6,107.8,1.22928179947588
10,5,90,0.6,107.9,1.17465541300466
10,5,90,0.6,108,1.11407762307242
10,5,90,0.6,108.1,1.04754097325644
10,5,90,0.6,108.2,0.975029820601139
10,5,90,0.6,108.3,0.896520325411493
10,5,90,0.6,108.4,0.811980402975528
10,5,90,0.6,108.5,0.72136963764869
10,5,90,0.6,108.6,0.62463915948272
10,5,90,0.6,108.7,0.521731483365922
10,5,90,0.6,108.8,0.412580310456525
10,5,90,0.6,108.9,0.2971102915536
10,5,90,0.6,109,0.175236751961206
10,5,90,0.6,109.1,0.0468653773742285
10,5,90,0.6,109.2,-0.0881081396289336
10,5,90,0.6,109.3,-0.229798492740902
10,5,90,0.6,109.4,-0.378331194681376
10,5,90,0.6,109.5,-0.533843049029694
10,5,90,0.6,109.6,-0.696482659880319
10,5,90,0.6,109.7,-0.866410977027824
10,5,90,0.6,109.8,-1.04380187290894
10,5,90,0.6,109.9,-1.22884274549445
10,5,90,0.6,110,-1.42173513851514
10,5,90,0.6,110.1,-1.62269536660083
10,5,90,0.6,110.2,-1.83195512774105
10,5,90,0.6,110.3,-2.04976207850773
10,5,90,0.6,110.4,-2.27638033808356
10,5,90,0.6,110.5,-2.51209087449809
10,5,90,0.6,110.6,-2.75719170947177
10,5,90,0.6,110.7,-3.01199785539258
10,5,90,0.6,110.8,-3.27684086718624
10,5,90,0.6,110.9,-3.55206785042008
10,5,90,0.6,111,-3.83803971122816
10,5,90,0.6,111.1,-4.1351283585517
10,5,90,0.6,111.2,-4.44371246813205
10,5,90,0.6,111.3,-4.76417128178921
10,5,90,0.6,111.4,-5.09687573323331
10,5,90,0.6,111.5,-5.44217594811747
10,5,90,0.6,111.6,-5.80038384282721
10,5,90,0.6,111.7,-6.17174912201242
10,5,90,0.6,111.8,-6.55642642636579
10,5,90,0.6,111.9,-6.95443069127227
10,5,90,0.6,112,-7.36557694203562
10,5,90,0.6,112.1,-7.78939981257829
10,5,90,0.6,112.2,-8.22504716090635
10,5,90,0.6,112.3,-8.67114156802791
10,5,90,0.6,112.4,-9.12560385764505
10,5,90,0.6,112.5,-9.58543517610515
10,5,90,0.6,112.6,-10.0464604635973
10,5,90,0.6,112.7,-10.5030489786971
10,5,90,0.6,112.8,-10.9478499211849
10,5,90,0.6,112.9,-11.3716147223227
10,5,90,0.6,113,-11.7632182782569
10,5,90,0.6,113.1,-12.1100233004374
10,5,90,0.6,113.2,-12.3987221566875
10,5,90,0.6,113.3,-12.6166970645552
10,5,90,0.6,113.4,-12.7537446219689
10,5,90,0.6,113.5,-12.8037720201889
10,5,90,0.6,113.6,-12.7659361075096
10,5,90,0.6,113.7,-12.644808317055
10,5,90,0.6,113.8,-12.4495014500942
10,5,90,0.6,113.9,-12.1920869290705
10,5,90,0.6,114,-11.8858273773763
10,5,90,0.6,114.1,-11.5436777078735
10,5,90,0.6,114.2,-11.1772822636474
10,5,90,0.6,114.3,-10.7964766409346
10,5,90,0.6,114.4,-10.4091777484785
10,5,90,0.6,114.5,-10.0215145592778
10,5,90,0.6,114.6,-9.63807543208422
10,5,90,0.6,114.7,-9.26218833260456
10,5,90,0.6,114.8,-8.89618683557959
10,5,90,0.6,114.9,-8.5416405537518
10,5,90,0.6,115,-8.19954408037711
10,5,90,0.6,115.1,-7.87046650494419
10,5,90,0.6,115.2,-7.55466691787955
10,5,90,0.6,115.3,-7.25218214934747
10,5,90,0.6,115.4,-6.96289260309329
10,5,90,0.6,115.5,-6.68657118943095
10,5,90,0.6,115.6,-6.42291941075162
10,5,90,0.6,115.7,-6.17159377911016
10,5,90,0.6,115.8,-5.93222500949349
10,5,90,0.6,115.9,-5.70443184190712
10,5,90,0.6,116,-5.48783088542631
10,5,90,0.6,116.1,-5.28204352562568
10,5,90,0.6,116.2,-5.08670067105756
10,5,90,0.6,116.3,-4.90144591517643
10,5,90,0.6,116.4,-4.72593754141683
10,5,90,0.6,116.5,-4.55984968846314
10,5,90,0.6,116.6,-4.40287291051222
10,5,90,0.6,116.7,-4.25471430625443
10,5,90,0.6,116.8,-4.11509734491545
10,5,90,0.6,116.9,-3.98376148400135
10,5,90,0.6,117,-3.86046164831097
10,5,90,0.6,117.1,-3.74496762114066
10,5,90,0.6,117.2,-3.63706338473157
10,5,90,0.6,117.3,-3.53654643667956
10,5,90,0.6,117.4,-3.44322710135397
10,5,90,0.6,117.5,-3.35692784965083
10,5,90,0.6,117.6,-3.27748263617499
10,5,90,0.6,117.7,-3.20473625980237
10,5,90,0.6,117.8,-3.13854375125171
10,5,90,0.6,117.9,-3.07876978959172
10,5,90,0.6,118,-3.02528814835763
10,5,90,0.6,118.1,-2.97798117104486
10,5,90,0.6,118.2,-2.93673927508259
10,5,90,0.6,118.3,-2.90146048292656
10,5,90,0.6,118.4,-2.87204997856446
10,5,90,0.6,118.5,-2.84841968749186
10,5,90,0.6,118.6,-2.83048787803981
10,5,90,0.6,118.7,-2.81817878181027
10,5,90,0.6,118.8,-2.81142223087166
10,5,90,0.6,118.9,-2.81015330928506
10,5,90,0.6,119,-2.81431201644853
10,5,90,0.6,119.1,-2.82384293965906
10,5,90,0.6,119.2,-2.83869493319657
10,5,90,0.6,119.3,-2.85882080111641
10,5,90,0.6,119.4,-2.88417698079535
10,5,90,0.6,119.5,-2.91472322411196
10,5,90,0.6,119.6,-2.95042227293645
10,5,90,0.6,119.7,-2.9912395253689
10,5,90,0.6,119.8,-3.03714268887807
10,5,90,0.6,119.9,-3.08810141617002
10,5,90,0.6,120,-3.14408691922789
10,5,90,0.6,120.1,-3.20507155652557
10,5,90,0.6,120.2,-3.27102838792379
10,5,90,0.6,120.3,-3.34193069117972
10,5,90,0.6,120.4,-3.41775143337262
10,5,90,0.6,120.5,-3.49846268982925
10,5,90,0.6,120.6,-3.58403500235667
10,5,90,0.6,120.7,-3.67443666771291
10,5,90,0.6,120.8,-3.76963294633622
10,5,90,0.6,120.9,-3.86958518033993
10,5,90,0.6,121,-3.97424980875402
10,5,90,0.6,121.1,-4.0835772669226
10,5,90,0.6,121.2,-4.19751075592115
10,5,90,0.6,121.3,-4.3159848668639
10,5,90,0.6,121.4,-4.43892404411976
10,5,90,0.6,121.5,-4.56624087083459
10,5,90,0.6,121.6,-4.69783415988617
10,5,90,0.6,121.7,-4.83358683367658
10,5,90,0.6,121.8,-4.97336357717161
10,5,90,0.6,121.9,-5.11700825065382
10,5,90,0.6,122,-5.26434105207231
10,5,90,0.6,122.1,-5.41515542409738
10,5,90,0.6,122.2,-5.56921470853278
